species,pu,amount
401,LF-352,25000000
215,LF-353,9349090
401,LF-353,25000000
401,LF-354,25000000
401,LG-342,25000000
401,LG-343,25000000
401,LG-344,25000000
401,LG-345,25000000
401,LG-346,25000000
401,LG-347,25000000
401,LG-348,25000000
401,LG-349,25000000
401,LG-350,25000000
215,LG-351,11503
401,LG-351,25000000
215,LG-352,4719897
401,LG-352,23684031
215,LG-353,12119476
401,LG-353,16386999
215,LG-354,6508804
401,LG-354,15674227
401,LH-342,25000000
401,LH-343,25000000
401,LH-344,25000000
401,LH-345,25000000
401,LH-346,25000000
401,LH-347,25000000
401,LH-348,25000000
215,LH-349,1523339
401,LH-349,25000000
215,LH-350,3103164
401,LH-350,25000000
215,LH-351,6945591
401,LH-351,25000000
215,LH-352,8538780
401,LH-352,24369253
215,LH-353,15231205
401,LH-353,6310886
215,LH-354,21032486
401,LH-354,1483522
401,LI-342,25000000
401,LI-343,25000000
